order_date,po_id,supplier_id,supplier_region,supplier_country,part_id,part_type,category,unit_of_measure,delivery_qty,unit_cost_usd,total_cost_usd,promised_lead_time_days,actual_lead_time_days,on_time_flag,defect_flag,defect_reason,order_month_start,risk_score_month,risk_score
2/27/25,PO-cbc93afa,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,48,4765.64,228750.72,36,28,1,0,No Defect,2/1/25,2/1/25,14.432474606154369
2/27/25,PO-4703c5c6,SU-002,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,5,87.41,437.05,19,19,1,1,Nonconformance,2/1/25,2/1/25,25.423787226288503
2/27/25,PO-638faf8f,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,43,1298.97,55855.71,45,35,1,0,No Defect,2/1/25,2/1/25,14.929623482313673
2/27/25,PO-06a97e29,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,3,6651.03,19953.09,21,18,1,0,No Defect,2/1/25,2/1/25,16.30851210209439
2/27/25,PO-0ae22564,SU-002,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,10,3.49,34.9,12,12,1,0,No Defect,2/1/25,2/1/25,25.423787226288503
2/27/25,PO-39302022,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,43,4765.64,204922.52,20,20,1,0,No Defect,2/1/25,2/1/25,14.432474606154369
2/28/25,PO-575d17a0,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,1362,2.9,3949.8,20,18,1,0,No Defect,2/1/25,2/1/25,21.79248574254988
2/28/25,PO-c7d4987d,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,1418,2.9,4112.2,14,14,1,0,No Defect,2/1/25,2/1/25,21.79248574254988
2/28/25,PO-22fc8e8b,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,133,0.59,78.47,17,11,1,0,No Defect,2/1/25,2/1/25,21.79248574254988
2/28/25,PO-6d80738d,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,20,192.9,3858,14,11,1,0,No Defect,2/1/25,2/1/25,73.86542235353708
2/28/25,PO-6a72f81b,SU-005,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,104,30.27,3148.08,8,6,1,0,No Defect,2/1/25,2/1/25,1.186853087352049
2/28/25,PO-a93b59f5,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,2,1038.02,2076.04,65,50,1,0,No Defect,2/1/25,2/1/25,20.160454909522972
2/28/25,PO-9f9d6ced,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,186,25.07,4663.02,5,5,1,0,No Defect,2/1/25,2/1/25,0.2647494561314205
2/28/25,PO-e92454b0,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,4199,0.59,2477.41,21,21,1,0,No Defect,2/1/25,2/1/25,21.79248574254988
2/28/25,PO-e6df09e5,SU-012,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,72,14.81,1066.32,6,6,1,0,No Defect,2/1/25,2/1/25,0.8079610291017132
2/28/25,PO-c355c243,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,3,33120.93,99362.79,35,35,1,1,Damaged in Transit,2/1/25,2/1/25,49.62187416985762
3/1/25,PO-129b4087,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,1,6651.03,6651.03,43,43,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/1/25,PO-b95b2123,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,2,5926.57,11853.14,55,53,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/1/25,PO-e3e408d7,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,3,1036.95,3110.85,87,87,1,0,No Defect,3/1/25,3/1/25,38.401931285083926
3/1/25,PO-aa23d996,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,93,59.54,5537.22,6,6,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/1/25,PO-839d9b63,SU-003,Asia,India,PART-83525011,Fuel Injector,Engines,ea,3,854.56,2563.68,89,65,1,0,No Defect,3/1/25,3/1/25,38.401931285083926
3/1/25,PO-082ec190,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,3,6651.03,19953.09,50,48,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/1/25,PO-5ba5151f,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,1,855.43,855.43,43,47,0,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/1/25,PO-31407d92,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,114,59.54,6787.56,6,4,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/1/25,PO-5115b05b,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,9,35.18,316.62,14,14,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/1/25,PO-1afcd2a3,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,1,1496.38,1496.38,37,31,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/2/25,PO-e9849493,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,1762,0.63,1110.06,20,20,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/2/25,PO-f60e4a30,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,25,352.41,8810.25,16,13,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/2/25,PO-80b3be90,SU-012,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,175,31.21,5461.75,8,8,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/2/25,PO-aab4ceff,SU-007,Europe,Netherlands,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,36,22.99,827.64,7,7,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/2/25,PO-b7f861e1,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,2,1038.02,2076.04,31,19,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/2/25,PO-afa736d4,SU-010,North America,Mexico,PART-02476ffd,Sprocket,Undercarriage,ea,18,490.91,8836.38,21,21,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/2/25,PO-efef190c,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,4,1896.02,7584.08,57,53,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/2/25,PO-59683a79,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,22,0.61,13.42,14,14,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/2/25,PO-54d4bf87,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,645,112.5,72562.5,14,14,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/2/25,PO-56535e10,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,116,59.54,6906.64,10,8,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/3/25,PO-d893cc59,SU-011,Asia,China,PART-3c303ce5,Diesel Engine,Engines,ea,3,33154.9,99464.7,52,40,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/3/25,PO-54694a44,SU-012,North America,USA,PART-42399920,Cabin Filter,Filters,ea,22,24.62,541.64,6,5,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/3/25,PO-460b93c3,SU-005,North America,USA,PART-42399920,Cabin Filter,Filters,ea,28,23.87,668.36,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/3/25,PO-4df5bb11,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,70,22.53,1577.1,6,6,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/3/25,PO-21256015,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,49,220.1,10784.9,27,15,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/3/25,PO-779a6ba6,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,2,6651.03,13302.06,41,41,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/3/25,PO-a202dd42,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,1,68.88,68.88,55,55,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/3/25,PO-8985d4ef,SU-011,Asia,China,PART-fb58317b,Engine Block,Engines,ea,1,4530.23,4530.23,30,25,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/3/25,PO-270634cf,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,16,0.61,9.76,14,14,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/3/25,PO-f174b63a,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,188,22.53,4235.64,7,6,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/4/25,PO-84994639,SU-003,Asia,India,PART-fb58317b,Engine Block,Engines,ea,3,4525.59,13576.77,70,55,1,0,No Defect,3/1/25,3/1/25,38.401931285083926
3/4/25,PO-2e5b919a,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,2775,3.06,8491.5,20,18,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/4/25,PO-ceadf387,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,18,32.78,590.04,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/4/25,PO-241f0f61,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,1,1909.21,1909.21,47,33,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/4/25,PO-c2572753,SU-012,North America,USA,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,161,23.09,3717.49,6,3,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/4/25,PO-f7cc51fd,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,2,5926.57,11853.14,27,21,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/4/25,PO-65be02bb,SU-010,North America,Mexico,PART-02476ffd,Sprocket,Undercarriage,ea,37,490.91,18163.67,29,16,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/4/25,PO-f0222bd7,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,3,1896.02,5688.06,30,24,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/4/25,PO-552178c6,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,10,352.41,3524.1,22,22,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/4/25,PO-80c3d18a,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,729,0.1,72.9,7,5,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/5/25,PO-539adc0e,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,2,5926.57,11853.14,37,31,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/5/25,PO-dd33d04b,SU-010,North America,Mexico,PART-90c1ac34,Track Link,Undercarriage,ea,46,4834.28,222376.88,30,30,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/5/25,PO-888bacf1,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,13,327.23,4253.99,43,37,1,0,No Defect,3/1/25,3/1/25,10.666675698528524
3/5/25,PO-bbd300a7,SU-002,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,1,87.41,87.41,21,21,1,0,No Defect,3/1/25,3/1/25,36.14898645476066
3/5/25,PO-e76c4958,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,431,1.09,469.79,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/5/25,PO-99c6ee22,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,1,6651.03,6651.03,49,40,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/5/25,PO-ab9e4854,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,4,5926.57,23706.28,21,21,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/5/25,PO-07fd1091,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,4391,118.86,521914.26,20,20,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/5/25,PO-ddf4925d,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,3630,0.63,2286.9,20,20,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/5/25,PO-ca0d7748,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,2,855.43,1710.86,80,80,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/6/25,PO-41ae9938,SU-011,Asia,India,PART-1e097245,Bucket,Attachments,ea,2,6605.07,13210.14,49,49,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/6/25,PO-ae3e7822,SU-005,Asia,China,PART-c697d757,Stud,Fasteners,ea,717,3.44,2466.48,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/6/25,PO-b4e31eea,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,2861,0.63,1802.43,23,23,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/6/25,PO-1a4b06c1,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,1466,112.5,164925,17,12,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/6/25,PO-96334eb8,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,2062,2.9,5979.8,24,14,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/6/25,PO-73cd1487,SU-005,Asia,China,PART-c697d757,Stud,Fasteners,ea,230,3.44,791.2,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/6/25,PO-da73026e,SU-004,Asia,India,PART-8f2135f2,Track Roller,Undercarriage,ea,8,181.38,1451.04,24,22,1,0,No Defect,3/1/25,3/1/25,10.666675698528524
3/6/25,PO-916e13e2,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,3698,118.86,439544.28,20,18,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/6/25,PO-08ad8f29,SU-002,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,3,87.41,262.23,27,27,1,0,No Defect,3/1/25,3/1/25,36.14898645476066
3/6/25,PO-ad441797,SU-012,North America,USA,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,100,24.57,2457,6,4,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/7/25,PO-09b53aa0,SU-012,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,8,31.21,249.68,9,9,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/7/25,PO-2da96b78,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,2917,3.06,8926.02,20,20,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/7/25,PO-27f78da9,SU-009,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,14,38.68,541.52,42,42,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/7/25,PO-0cf10bb6,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,13,519.91,6758.83,23,20,1,0,No Defect,3/1/25,3/1/25,10.666675698528524
3/7/25,PO-e4b08ffc,SU-001,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,19,200.99,3818.81,14,14,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/7/25,PO-ea7eaf28,SU-012,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,187,33.8,6320.6,9,6,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/7/25,PO-213ff535,SU-010,North America,Mexico,PART-dee85722,Wheel Rim,Undercarriage,ea,50,527.4,26370,20,18,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/7/25,PO-4bc41383,SU-010,North America,Mexico,PART-8f2135f2,Track Roller,Undercarriage,ea,19,183.99,3495.81,20,13,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/7/25,PO-f1f10301,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,142,23.55,3344.1,6,5,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/7/25,PO-7c97d8b1,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,3,68.88,206.64,30,30,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/8/25,PO-a9628215,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,3,855.43,2566.29,60,52,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/8/25,PO-71fbdd7a,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,36,19.8,712.8,6,6,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/8/25,PO-4dd45f92,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,307,3.06,939.42,23,21,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/8/25,PO-aae0b80b,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,10,352.41,3524.1,27,26,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/8/25,PO-c71b0eb7,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,35,1496.38,52373.3,24,24,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/8/25,PO-1156dba3,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,2912,118.86,346120.32,24,23,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/8/25,PO-38182045,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,4,1909.21,7636.84,58,58,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/8/25,PO-2ec90ef8,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,20,192.9,3858,14,14,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/8/25,PO-50f422fd,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,24,35.18,844.32,14,14,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/8/25,PO-bc3ffa83,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,45,327.23,14725.35,18,18,1,0,No Defect,3/1/25,3/1/25,10.666675698528524
3/9/25,PO-2b4c215b,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,63,1.09,68.67,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/9/25,PO-aa3a0f52,SU-002,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,12,193.27,2319.24,24,25,0,0,No Defect,3/1/25,3/1/25,36.14898645476066
3/9/25,PO-268dc1ed,SU-010,North America,Mexico,PART-e4a12237,Idler,Undercarriage,ea,4,331.95,1327.8,25,25,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/9/25,PO-dce05aab,SU-005,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,62,30.27,1876.74,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/9/25,PO-7bb1af46,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,202,0.1,20.2,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/9/25,PO-1a287569,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,423,1.09,461.07,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/9/25,PO-b9951ce2,SU-001,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,11,997.59,10973.49,35,22,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/9/25,PO-10c6ba87,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,137,118.86,16283.82,20,10,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/9/25,PO-f2609b02,SU-010,North America,Mexico,PART-dee85722,Wheel Rim,Undercarriage,ea,29,527.4,15294.6,24,24,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/9/25,PO-e107146a,SU-010,North America,Mexico,PART-90c1ac34,Track Link,Undercarriage,ea,21,4834.28,101519.88,23,23,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/10/25,PO-2ee2b922,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,19,3.49,66.31,14,14,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/10/25,PO-252cc6f6,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,185,23.55,4356.75,5,5,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/10/25,PO-8f3334a7,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,147,1.09,160.23,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/10/25,PO-09b84009,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,1,68.88,68.88,63,63,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/10/25,PO-6feb5114,SU-011,Asia,China,PART-3c303ce5,Diesel Engine,Engines,ea,2,33154.9,66309.8,90,67,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/10/25,PO-d37677a6,SU-012,North America,USA,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,51,23.09,1177.59,7,7,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/10/25,PO-c6f47a1e,SU-004,Asia,India,PART-02476ffd,Sprocket,Undercarriage,ea,12,483.94,5807.28,39,38,1,0,No Defect,3/1/25,3/1/25,10.666675698528524
3/10/25,PO-3efde5cd,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,7,400.79,2805.53,27,27,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/10/25,PO-243a9174,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,95,23.55,2237.25,5,5,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/10/25,PO-60c1e1b9,SU-005,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,187,57.73,10795.51,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/11/25,PO-99fce5a6,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,54,59.54,3215.16,6,6,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/11/25,PO-0203367c,SU-010,North America,Mexico,PART-8f2135f2,Track Roller,Undercarriage,ea,38,183.99,6991.62,38,26,1,0,No Defect,3/1/25,3/1/25,33.55900201426216
3/11/25,PO-741a7770,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,4381,2.9,12704.9,17,15,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/11/25,PO-67aa9ede,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,70,32.78,2294.6,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/11/25,PO-2b10ac8a,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,37,4765.64,176328.68,28,21,1,0,No Defect,3/1/25,3/1/25,10.666675698528524
3/11/25,PO-4ad24789,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,164,14.36,2355.04,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/11/25,PO-ff93f58d,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,99,2.9,287.1,22,20,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/11/25,PO-f7eadb50,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,185,22.53,4168.05,6,6,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/11/25,PO-7100149d,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,44,19.8,871.2,7,7,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/11/25,PO-b0efb3b8,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,4,6651.03,26604.12,23,22,1,0,No Defect,3/1/25,3/1/25,65.08201919956198
3/12/25,PO-ddf501f3,SU-011,Asia,India,PART-1e097245,Bucket,Attachments,ea,2,6605.07,13210.14,59,55,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
3/12/25,PO-2301d35a,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,28,1496.38,41898.64,22,17,1,1,Packaging Issue,3/1/25,3/1/25,36.59738371043478
3/12/25,PO-56491c3b,SU-005,Asia,China,PART-c697d757,Stud,Fasteners,ea,515,3.44,1771.6,7,6,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/12/25,PO-dd4705a7,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,147,32.78,4818.66,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/12/25,PO-62111301,SU-012,North America,USA,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,127,19.41,2465.07,7,7,1,0,No Defect,3/1/25,3/1/25,0.6324179685382101
3/12/25,PO-ff97e238,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,3,1036.95,3110.85,68,68,1,0,No Defect,3/1/25,3/1/25,38.401931285083926
3/12/25,PO-f3f7860c,SU-001,Asia,India,PART-1b818820,Steel Beam,Steel,ft,2929,11.55,33829.95,14,14,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/12/25,PO-7c0110f7,SU-005,Asia,China,PART-c697d757,Stud,Fasteners,ea,446,3.44,1534.24,7,7,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/12/25,PO-dabbe108,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,4982,2.9,14447.8,20,17,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/12/25,PO-d154bf95,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,15,35.11,526.65,27,27,1,0,No Defect,3/1/25,3/1/25,23.639298899355953
3/13/25,PO-384f5878,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,2,33120.93,66241.86,68,55,1,0,No Defect,3/1/25,3/1/25,38.401931285083926
3/13/25,PO-ba7953f9,SU-005,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,180,57.73,10391.4,7,5,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/13/25,PO-d6a2ce90,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,938,1.09,1022.42,7,4,1,0,No Defect,3/1/25,3/1/25,0.7838358643871995
3/13/25,PO-63211265,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,12,0.61,7.32,43,33,1,0,No Defect,3/1/25,3/1/25,14.34738635515759
3/13/25,PO-e76e709d,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,35,220.1,7703.5,43,37,1,0,No Defect,3/1/25,3/1/25,36.59738371043478
3/13/25,PO-16d5d0ed,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,46,25.07,1153.22,5,4,1,0,No Defect,3/1/25,3/1/25,0.2396645294665919
3/13/25,PO-d3ffd60d,SU-011,Asia,China,PART-3c303ce5,Diesel Engine,Engines,ea,1,33154.9,33154.9,30,30,1,0,No Defect,3/1/25,3/1/25,57.70182524145744
